id,b_m,malignant
ISIC_4203526,benign,0
ISIC_2669526,benign,0
ISIC_6841294,malignant,1
ISIC_8248696,benign,0
ISIC_6605122,benign,0
ISIC_8469584,benign,0
ISIC_3251275,benign,0
ISIC_7204247,benign,0
ISIC_9449442,benign,0
ISIC_2321403,benign,0
ISIC_2804023,benign,0
ISIC_2811896,benign,0
ISIC_0594068,benign,0
ISIC_3975143,benign,0
ISIC_3780427,benign,0
ISIC_4384199,benign,0
ISIC_6547336,benign,0
ISIC_9009636,benign,0
ISIC_0737399,benign,0
ISIC_0186501,benign,0
ISIC_3034921,benign,0
ISIC_7317646,benign,0
ISIC_4644148,benign,0
ISIC_8574064,benign,0
ISIC_6173142,benign,0
ISIC_9590673,benign,0
ISIC_5479774,benign,0
ISIC_1333230,benign,0
ISIC_3121451,benign,0
ISIC_9686296,benign,0
ISIC_1645535,benign,0
ISIC_0796325,benign,0
ISIC_6258744,benign,0
ISIC_0196694,benign,0
ISIC_6128108,benign,0
ISIC_2451671,benign,0
ISIC_3734724,benign,0
ISIC_8589165,benign,0
ISIC_8926980,benign,0
ISIC_3018475,benign,0
ISIC_4626633,benign,0
ISIC_7571402,benign,0
ISIC_1617139,benign,0
ISIC_5081382,benign,0
ISIC_2982232,benign,0
ISIC_4377893,benign,0
ISIC_0706512,benign,0
ISIC_6251061,benign,0
ISIC_9712963,benign,0
ISIC_8974464,benign,0
ISIC_0254447,benign,0
ISIC_1545544,benign,0
ISIC_4364454,benign,0
ISIC_7093333,benign,0
ISIC_6377047,benign,0
ISIC_5363585,benign,0
ISIC_1880716,benign,0
ISIC_7466678,malignant,1
ISIC_1460932,malignant,1
ISIC_5769152,benign,0
ISIC_4967586,malignant,1
ISIC_0278116,benign,0
ISIC_1366765,benign,0
ISIC_0756080,benign,0
ISIC_4350874,benign,0
ISIC_8669989,benign,0
ISIC_2865011,benign,0
ISIC_3599396,benign,0
ISIC_8833352,benign,0
ISIC_3838637,benign,0
ISIC_2865199,benign,0
ISIC_4131353,benign,0
ISIC_2191434,benign,0
ISIC_0944273,benign,0
ISIC_3824206,malignant,1
ISIC_1866770,malignant,1
ISIC_6292863,benign,0
ISIC_8637235,benign,0
ISIC_0522076,benign,0
ISIC_4391043,benign,0
ISIC_5191344,malignant,1
ISIC_8901419,benign,0
ISIC_6547083,benign,0
ISIC_6358383,benign,0
ISIC_1786025,benign,0
ISIC_1076554,benign,0
ISIC_0420381,benign,0
ISIC_9816359,benign,0
ISIC_3351899,benign,0
ISIC_4493028,benign,0
ISIC_8411477,benign,0
ISIC_6301774,benign,0
ISIC_6776583,benign,0
ISIC_9156264,benign,0
ISIC_4964478,benign,0
ISIC_4814024,benign,0
ISIC_9464203,benign,0
ISIC_0762958,benign,0
ISIC_7882178,benign,0
ISIC_3800373,benign,0
ISIC_9403039,benign,0
ISIC_4037959,benign,0
ISIC_1274220,benign,0
ISIC_7151808,benign,0
ISIC_5164416,benign,0
ISIC_0528380,benign,0
ISIC_1900433,benign,0
ISIC_5634353,benign,0
ISIC_3231840,benign,0
ISIC_3514162,benign,0
ISIC_0717851,benign,0
ISIC_2038024,benign,0
ISIC_6045709,benign,0
ISIC_4862526,benign,0
ISIC_0338723,benign,0
ISIC_4789481,benign,0
ISIC_5636556,benign,0
ISIC_2032815,benign,0
ISIC_9970004,benign,0
ISIC_6966881,benign,0
ISIC_0164388,benign,0
ISIC_0461128,benign,0
ISIC_9785687,benign,0
ISIC_3627582,benign,0
ISIC_5387829,benign,0
ISIC_6000115,benign,0
ISIC_7911301,benign,0
ISIC_9899912,benign,0
ISIC_3342553,benign,0
ISIC_9377751,benign,0
ISIC_2279449,benign,0
ISIC_6555249,benign,0
ISIC_6997436,benign,0
ISIC_7230374,benign,0
ISIC_3323904,benign,0
ISIC_7498716,benign,0
ISIC_9632184,benign,0
ISIC_8791163,benign,0
ISIC_4535659,benign,0
ISIC_2646893,benign,0
ISIC_7358848,benign,0
ISIC_1474577,benign,0
ISIC_7920019,benign,0
ISIC_3135818,benign,0
ISIC_2620357,benign,0
ISIC_8327884,benign,0
ISIC_1321376,benign,0
ISIC_2425013,benign,0
ISIC_6890540,benign,0
ISIC_7793859,benign,0
ISIC_7093629,benign,0
ISIC_5264153,benign,0
ISIC_8316885,benign,0
ISIC_7960869,malignant,1
ISIC_7226974,benign,0
ISIC_5848007,benign,0
ISIC_6083609,benign,0
ISIC_2226940,benign,0
ISIC_5132214,benign,0
ISIC_7694028,benign,0
ISIC_9316994,benign,0
ISIC_3430311,benign,0
ISIC_5560538,benign,0
ISIC_6671773,malignant,1
ISIC_1948751,benign,0
ISIC_4727937,benign,0
ISIC_9745562,benign,0
ISIC_5226159,benign,0
ISIC_9188197,benign,0
ISIC_0358071,benign,0
ISIC_9905269,benign,0
ISIC_0539604,benign,0
ISIC_2497305,benign,0
ISIC_4307344,benign,0
ISIC_5147292,malignant,1
ISIC_6272661,benign,0
ISIC_5623327,benign,0
ISIC_4584708,benign,0
ISIC_9232615,benign,0
ISIC_3301263,benign,0
ISIC_9797137,benign,0
ISIC_1950847,benign,0
ISIC_5869480,malignant,1
ISIC_6837470,benign,0
ISIC_5111521,benign,0
ISIC_4781169,benign,0
ISIC_9676233,benign,0
ISIC_9596617,benign,0
ISIC_1870377,benign,0
ISIC_3633707,benign,0
ISIC_2500433,benign,0
ISIC_1393771,malignant,1
ISIC_2094603,benign,0
ISIC_8781050,benign,0
ISIC_6851073,benign,0
ISIC_9999515,benign,0
ISIC_8018963,benign,0
ISIC_7430054,benign,0
ISIC_4648604,benign,0
ISIC_4553633,benign,0
ISIC_2688084,benign,0
ISIC_0623857,benign,0
ISIC_1256143,benign,0
ISIC_6673875,benign,0
ISIC_9472725,benign,0
ISIC_4375870,benign,0
ISIC_4869844,benign,0
ISIC_5810232,benign,0
ISIC_5263419,benign,0
ISIC_1059054,benign,0
ISIC_8936977,benign,0
ISIC_6785680,malignant,1
ISIC_3910723,benign,0
ISIC_5828787,benign,0
ISIC_5643505,benign,0
ISIC_8777856,benign,0
ISIC_0308722,benign,0
ISIC_2841735,benign,0
ISIC_6172656,benign,0
ISIC_0483289,benign,0
ISIC_8252558,benign,0
ISIC_6809329,benign,0
ISIC_4621548,benign,0
ISIC_3424667,benign,0
ISIC_8114502,benign,0
ISIC_6414006,benign,0
ISIC_7537925,benign,0
ISIC_7623990,benign,0
ISIC_8338775,benign,0
ISIC_9368534,benign,0
ISIC_2321671,benign,0
ISIC_8278912,benign,0
ISIC_2912191,benign,0
ISIC_0887224,benign,0
ISIC_0816076,benign,0
ISIC_9734174,benign,0
ISIC_8903932,benign,0
ISIC_8821017,benign,0
ISIC_6994237,benign,0
ISIC_3312201,benign,0
ISIC_7164527,benign,0
ISIC_3794186,benign,0
ISIC_4420070,benign,0
ISIC_3607155,benign,0
ISIC_4144626,benign,0
ISIC_1104953,benign,0
ISIC_3040088,benign,0
ISIC_5142275,benign,0
ISIC_0260475,benign,0
ISIC_8556519,benign,0
ISIC_4307626,benign,0
ISIC_8101493,benign,0
ISIC_0829303,benign,0
ISIC_6957423,benign,0
ISIC_7746898,benign,0
ISIC_0998639,benign,0
ISIC_6722945,benign,0
ISIC_4672918,benign,0
ISIC_9666709,benign,0
ISIC_4143831,benign,0
ISIC_1680600,benign,0
ISIC_6164642,benign,0
ISIC_2370260,benign,0
ISIC_8107131,benign,0
ISIC_9442018,benign,0
ISIC_1912326,benign,0
ISIC_6634985,benign,0
ISIC_0349484,benign,0
ISIC_5866419,benign,0
ISIC_2881128,benign,0
ISIC_7180096,benign,0
ISIC_8175514,benign,0
ISIC_8523509,benign,0
ISIC_2587465,benign,0
ISIC_4568022,benign,0
ISIC_5237723,benign,0
ISIC_7031550,benign,0
ISIC_2517258,benign,0
ISIC_4556663,benign,0
ISIC_7232801,benign,0
ISIC_3427696,benign,0
ISIC_0776935,benign,0
ISIC_9776771,benign,0
ISIC_9821826,benign,0
ISIC_8370131,benign,0
ISIC_5823706,benign,0
ISIC_4543121,benign,0
ISIC_6657600,benign,0
ISIC_9665763,benign,0
ISIC_1543772,benign,0
ISIC_8951354,benign,0
ISIC_4109725,benign,0
ISIC_2284633,benign,0
ISIC_3331533,benign,0
ISIC_5973717,benign,0
ISIC_8336956,benign,0
ISIC_1585511,benign,0
ISIC_5567663,benign,0
ISIC_7332657,benign,0
ISIC_1160040,benign,0
ISIC_4848986,benign,0
ISIC_8356528,benign,0
ISIC_8338755,benign,0
ISIC_6243879,benign,0
ISIC_1197816,benign,0
ISIC_3216482,benign,0
ISIC_3875681,benign,0
ISIC_8043299,benign,0
ISIC_5671368,benign,0
ISIC_4437672,benign,0
ISIC_9447874,benign,0
ISIC_4475297,benign,0
ISIC_5228997,benign,0
ISIC_9165815,benign,0
ISIC_4977415,benign,0
ISIC_0862063,benign,0
ISIC_4195490,benign,0
ISIC_3929045,benign,0
ISIC_9045131,benign,0
ISIC_6612188,benign,0
ISIC_9221435,benign,0
ISIC_5444991,benign,0
ISIC_5123979,benign,0
ISIC_8526729,benign,0
ISIC_5280199,benign,0
ISIC_3136818,benign,0
ISIC_5269341,benign,0
ISIC_0619848,benign,0
ISIC_2255492,benign,0
ISIC_5747681,benign,0
ISIC_0751582,benign,0
ISIC_3677945,benign,0
ISIC_8889425,benign,0
ISIC_2510255,benign,0
ISIC_9907793,benign,0
ISIC_4045231,benign,0
ISIC_6973257,benign,0
ISIC_6099309,benign,0
ISIC_6538955,benign,0
ISIC_4385893,benign,0
ISIC_6454168,benign,0
ISIC_4188203,benign,0
ISIC_4704578,benign,0
ISIC_1688271,benign,0
ISIC_1216698,benign,0
ISIC_1128193,benign,0
ISIC_8621810,benign,0
ISIC_3253566,benign,0
ISIC_4813830,benign,0
ISIC_5307070,benign,0
ISIC_8424190,benign,0
ISIC_7670149,benign,0
ISIC_2355662,benign,0
ISIC_4619182,benign,0
ISIC_1762555,benign,0
ISIC_7906462,benign,0
ISIC_9392728,benign,0
ISIC_1873582,benign,0
ISIC_3702724,benign,0
ISIC_9356313,benign,0
ISIC_8853815,benign,0
ISIC_0413372,benign,0
ISIC_4860223,benign,0
ISIC_0924724,benign,0
ISIC_9419454,benign,0
ISIC_2852497,benign,0
ISIC_3510941,benign,0
ISIC_9920161,benign,0
ISIC_3734966,benign,0
ISIC_6787097,benign,0
ISIC_7909667,benign,0
ISIC_4435262,benign,0
ISIC_7611464,benign,0
ISIC_5863435,benign,0
ISIC_4965967,benign,0
ISIC_8711778,benign,0
ISIC_7564217,benign,0
ISIC_4491273,benign,0
ISIC_1697847,benign,0
ISIC_2243225,benign,0
ISIC_6395861,benign,0
ISIC_0716858,benign,0
ISIC_5218739,benign,0
ISIC_2201806,benign,0
ISIC_5040726,benign,0
ISIC_8891637,benign,0
ISIC_3724491,benign,0
ISIC_9671143,benign,0
ISIC_2969373,benign,0
ISIC_2057606,benign,0
ISIC_7972756,benign,0
ISIC_2364189,benign,0
ISIC_9028997,benign,0
ISIC_4500503,benign,0
ISIC_2949980,benign,0
ISIC_5712029,benign,0
ISIC_3291621,benign,0
ISIC_2925512,benign,0
ISIC_4580506,benign,0
ISIC_7877488,benign,0
ISIC_5381033,benign,0
ISIC_4847868,benign,0
ISIC_8575099,benign,0
ISIC_0579836,benign,0
ISIC_9059311,benign,0
ISIC_8706667,benign,0
ISIC_9462738,benign,0
ISIC_0602889,benign,0
ISIC_1550349,benign,0
ISIC_9334741,benign,0
ISIC_2085855,benign,0
ISIC_1334110,benign,0
ISIC_3513899,benign,0
ISIC_0335172,benign,0
ISIC_4731791,benign,0
ISIC_9987757,benign,0
ISIC_4292703,benign,0
ISIC_3990032,benign,0
ISIC_0818914,benign,0
ISIC_8024980,benign,0
ISIC_2203239,benign,0
ISIC_5028581,benign,0
ISIC_7332135,benign,0
ISIC_0695059,benign,0
ISIC_9004374,benign,0
ISIC_9276066,benign,0
ISIC_3645705,benign,0
ISIC_8872422,benign,0
ISIC_5616806,benign,0
ISIC_5069771,benign,0
ISIC_0343860,benign,0
ISIC_3410193,benign,0
ISIC_8252423,benign,0
ISIC_2159510,benign,0
ISIC_9694020,benign,0
ISIC_5317348,benign,0
ISIC_3858243,benign,0
ISIC_1113629,benign,0
ISIC_9646599,benign,0
ISIC_8167414,benign,0
ISIC_5728067,benign,0
ISIC_1921883,benign,0
ISIC_8551284,benign,0
ISIC_1733239,benign,0
ISIC_7724380,benign,0
ISIC_0381930,benign,0
ISIC_5009085,benign,0
ISIC_3142775,benign,0
ISIC_7823773,benign,0
ISIC_0954841,benign,0
ISIC_0558046,benign,0
ISIC_8977933,benign,0
ISIC_8926892,benign,0
ISIC_8474660,benign,0
ISIC_9825604,benign,0
ISIC_2891869,benign,0
ISIC_1878422,benign,0
ISIC_6647883,benign,0
ISIC_6125005,benign,0
ISIC_5209769,benign,0
ISIC_9848743,benign,0
ISIC_7634945,benign,0
ISIC_9712403,benign,0
ISIC_3652583,benign,0
ISIC_9465061,benign,0
ISIC_2267335,benign,0
ISIC_8241171,benign,0
ISIC_1472777,benign,0
ISIC_6482778,benign,0
ISIC_2371892,benign,0
ISIC_6673956,benign,0
ISIC_5946750,benign,0
ISIC_3744835,benign,0
ISIC_5052760,benign,0
ISIC_9214448,benign,0
ISIC_3189033,benign,0
ISIC_8729064,benign,0
ISIC_4673648,benign,0
ISIC_4426187,benign,0
ISIC_7304751,benign,0
ISIC_2599583,benign,0
ISIC_0283541,benign,0
ISIC_5959021,benign,0
ISIC_3571746,benign,0
ISIC_5426673,benign,0
ISIC_6854808,benign,0
ISIC_4397205,benign,0
ISIC_1056788,benign,0
ISIC_3206957,benign,0
ISIC_0205127,benign,0
ISIC_1597566,benign,0
ISIC_5785399,benign,0
ISIC_6993830,benign,0
ISIC_1886413,benign,0
ISIC_1050000,benign,0
ISIC_8356805,benign,0
ISIC_7755481,benign,0
ISIC_0862797,benign,0
ISIC_0409172,benign,0
ISIC_6096693,benign,0
ISIC_5669294,benign,0
ISIC_8026750,benign,0
ISIC_2051486,benign,0
ISIC_1064919,benign,0
ISIC_4233755,benign,0
ISIC_9934037,benign,0
ISIC_0816628,benign,0
ISIC_8803537,benign,0
ISIC_1034397,benign,0
ISIC_6391839,benign,0
ISIC_0381051,benign,0
ISIC_5911104,benign,0
ISIC_2472655,benign,0
ISIC_1523062,benign,0
ISIC_7159073,benign,0
ISIC_5921777,benign,0
ISIC_8404591,benign,0
ISIC_0576644,benign,0
ISIC_2936321,benign,0
ISIC_7432430,benign,0
ISIC_8813040,benign,0
ISIC_9389870,benign,0
ISIC_2945640,benign,0
ISIC_3143255,benign,0
ISIC_4526367,benign,0
ISIC_2784986,benign,0
ISIC_9324123,benign,0
ISIC_5387815,benign,0
ISIC_6162711,benign,0
ISIC_0638652,benign,0
ISIC_1878972,benign,0
ISIC_4379502,benign,0
ISIC_8846215,benign,0
ISIC_6197292,benign,0
ISIC_9294980,benign,0
ISIC_7212312,benign,0
ISIC_2394894,benign,0
ISIC_2589000,benign,0
ISIC_5478234,benign,0
ISIC_4260257,benign,0
ISIC_5424547,benign,0
ISIC_8380527,benign,0
ISIC_9698786,benign,0
ISIC_5438431,benign,0
ISIC_5736966,benign,0
ISIC_6975701,benign,0
ISIC_6961482,benign,0
ISIC_6099931,benign,0
ISIC_5693310,benign,0
ISIC_7620366,benign,0
ISIC_7649562,benign,0
ISIC_1917554,benign,0
ISIC_7555016,benign,0
ISIC_1034411,benign,0
ISIC_1196660,benign,0
ISIC_6097644,benign,0
ISIC_4737109,benign,0
ISIC_4568084,benign,0
ISIC_7717552,benign,0
ISIC_6682360,benign,0
ISIC_6856054,benign,0
ISIC_7094320,benign,0
ISIC_8078015,benign,0
ISIC_1266707,benign,0
ISIC_3975133,benign,0
ISIC_1224650,benign,0
ISIC_5552066,benign,0
ISIC_3264992,benign,0
ISIC_8100185,benign,0
ISIC_4060016,benign,0
ISIC_7420761,benign,0
ISIC_2259986,benign,0
ISIC_0557067,benign,0
ISIC_2383335,benign,0
ISIC_7987407,benign,0
ISIC_0469872,benign,0
ISIC_6826692,benign,0
ISIC_2853454,benign,0
ISIC_4964532,benign,0
ISIC_0887792,benign,0
ISIC_6568247,benign,0
ISIC_1136589,benign,0
ISIC_5933559,benign,0
ISIC_4230049,malignant,1
ISIC_1821821,benign,0
ISIC_7018846,benign,0
ISIC_9340334,benign,0
ISIC_5797788,benign,0
ISIC_9351516,malignant,1
ISIC_5106239,benign,0
ISIC_6556220,benign,0
ISIC_7250007,benign,0
ISIC_9571274,benign,0
ISIC_1092604,benign,0
ISIC_9137180,benign,0
ISIC_4406292,benign,0
ISIC_7933774,benign,0
ISIC_1687004,benign,0
ISIC_5017874,benign,0
ISIC_7849885,benign,0
ISIC_0172865,benign,0
ISIC_8429917,benign,0
ISIC_2373200,benign,0
ISIC_4506292,benign,0
ISIC_2161202,benign,0
ISIC_2066146,benign,0
ISIC_2311665,malignant,1
ISIC_5449507,benign,0
ISIC_7816273,benign,0
ISIC_6649866,benign,0
ISIC_5677573,benign,0
ISIC_6905623,benign,0
ISIC_3806211,benign,0
ISIC_9583969,malignant,1
ISIC_4813681,benign,0
ISIC_7269812,benign,0
ISIC_8318262,benign,0
ISIC_3934610,benign,0
ISIC_2779609,benign,0
ISIC_9403126,benign,0
ISIC_2382045,benign,0
ISIC_5942073,benign,0
ISIC_5746845,benign,0
ISIC_0770257,benign,0
ISIC_1940924,benign,0
ISIC_7394756,benign,0
ISIC_0577311,benign,0
ISIC_3071338,benign,0
ISIC_9514708,benign,0
ISIC_8751106,benign,0
ISIC_8128982,benign,0
ISIC_3766022,benign,0
ISIC_5008478,benign,0
ISIC_5182725,benign,0
ISIC_1053427,benign,0
ISIC_8791385,benign,0
ISIC_1741747,benign,0
ISIC_5112931,benign,0
ISIC_3257327,benign,0
ISIC_1426279,benign,0
ISIC_1732652,benign,0
ISIC_3559835,benign,0
ISIC_4635435,benign,0
ISIC_0624747,benign,0
ISIC_7854663,benign,0
ISIC_7203184,benign,0
ISIC_0175364,benign,0
ISIC_3536848,benign,0
ISIC_1114312,benign,0
ISIC_7349772,malignant,1
ISIC_9605236,benign,0
ISIC_8996855,benign,0
ISIC_1280780,benign,0
ISIC_5857954,benign,0
ISIC_6126623,benign,0
ISIC_2968243,benign,0
ISIC_2280076,benign,0
ISIC_7375419,benign,0
ISIC_5365145,benign,0
ISIC_7600581,benign,0
ISIC_0639414,benign,0
ISIC_1950616,benign,0
ISIC_3254309,benign,0
ISIC_8019918,benign,0
ISIC_4956713,benign,0
ISIC_9476664,benign,0
ISIC_8612888,benign,0
ISIC_0068279,benign,0
ISIC_5541912,benign,0
ISIC_0682403,benign,0
ISIC_4969249,benign,0
ISIC_1696516,benign,0
ISIC_5362188,benign,0
ISIC_4660078,benign,0
ISIC_2894809,benign,0
ISIC_3959262,benign,0
ISIC_8691327,benign,0
ISIC_2524005,benign,0
ISIC_7372081,benign,0
ISIC_7066489,benign,0
ISIC_4376261,benign,0
ISIC_1060448,benign,0
ISIC_1507577,benign,0
ISIC_5754070,benign,0
ISIC_2220459,benign,0
ISIC_1361124,benign,0
ISIC_3067657,benign,0
ISIC_6234881,benign,0
ISIC_7935528,benign,0
ISIC_3632419,benign,0
ISIC_5829938,malignant,1
ISIC_2073994,benign,0
ISIC_1990771,benign,0
ISIC_2692366,benign,0
ISIC_2066616,benign,0
ISIC_4943234,benign,0
ISIC_3488784,benign,0
ISIC_4327071,benign,0
ISIC_1231419,malignant,1
ISIC_3270831,benign,0
ISIC_4086323,benign,0
ISIC_9106692,benign,0
ISIC_3673482,benign,0
ISIC_9562292,benign,0
ISIC_5491867,benign,0
ISIC_6247314,benign,0
ISIC_1591931,benign,0
ISIC_3878213,benign,0
ISIC_0835067,benign,0
ISIC_8597073,benign,0
ISIC_4871936,benign,0
ISIC_7129666,benign,0
ISIC_4359258,benign,0
ISIC_2863397,benign,0
ISIC_2509304,benign,0
ISIC_5758379,benign,0
ISIC_5846852,benign,0
ISIC_6092800,benign,0
ISIC_8452718,benign,0
ISIC_0754658,benign,0
ISIC_1937197,benign,0
ISIC_7285753,benign,0
ISIC_8407262,benign,0
ISIC_9677250,benign,0
ISIC_7967108,benign,0
ISIC_5558942,benign,0
ISIC_0808108,benign,0
ISIC_1157007,benign,0
ISIC_5317971,benign,0
ISIC_6288696,benign,0
ISIC_1555147,benign,0
ISIC_1639570,benign,0
ISIC_2781254,benign,0
ISIC_9023460,benign,0
ISIC_5258551,benign,0
ISIC_4594982,benign,0
ISIC_0230332,benign,0
ISIC_9473491,benign,0
ISIC_1452259,benign,0
ISIC_3622464,benign,0
ISIC_2810451,benign,0
ISIC_5422432,benign,0
ISIC_9448690,benign,0
ISIC_0550406,benign,0
ISIC_7778110,benign,0
ISIC_7407589,benign,0
ISIC_9729313,benign,0
ISIC_8383934,benign,0
ISIC_4209819,benign,0
ISIC_4994445,benign,0
ISIC_2261306,benign,0
ISIC_1952749,malignant,1
ISIC_8960456,benign,0
ISIC_1906004,benign,0
ISIC_4561410,benign,0
ISIC_8374701,benign,0
ISIC_1820389,benign,0
ISIC_9159289,benign,0
ISIC_0663446,benign,0
ISIC_0504730,benign,0
ISIC_7976934,benign,0
ISIC_4739872,benign,0
ISIC_7933565,benign,0
ISIC_5802768,benign,0
ISIC_4377059,benign,0
ISIC_8723815,benign,0
ISIC_6479426,benign,0
ISIC_4811211,benign,0
ISIC_3066463,benign,0
ISIC_7478378,benign,0
ISIC_2483334,benign,0
ISIC_1341106,benign,0
ISIC_0981661,benign,0
ISIC_8875036,benign,0
ISIC_6221203,benign,0
ISIC_9339640,benign,0
ISIC_1423497,benign,0
ISIC_1384331,benign,0
ISIC_1429954,benign,0
ISIC_2196918,benign,0
ISIC_6067663,benign,0
ISIC_0465938,benign,0
ISIC_5868291,malignant,1
ISIC_5867703,benign,0
ISIC_4212689,benign,0
ISIC_4201989,benign,0
ISIC_3352700,benign,0
ISIC_2520713,benign,0
ISIC_9913914,benign,0
ISIC_6928607,benign,0
ISIC_0152307,benign,0
ISIC_6204970,benign,0
ISIC_9691287,benign,0
ISIC_0228772,benign,0
ISIC_1159891,malignant,1
ISIC_6877295,benign,0
ISIC_7649986,benign,0
ISIC_6201199,benign,0
ISIC_0246184,benign,0
ISIC_3440759,malignant,1
ISIC_1241680,benign,0
ISIC_3394520,malignant,1
ISIC_3784812,benign,0
ISIC_5668342,benign,0
ISIC_2484586,benign,0
ISIC_1915549,benign,0
ISIC_7011793,benign,0
ISIC_5251429,benign,0
ISIC_5847018,benign,0
ISIC_3832193,benign,0
ISIC_6461419,benign,0
ISIC_1338055,benign,0
ISIC_9799460,benign,0
ISIC_5948805,benign,0
ISIC_3526409,benign,0
ISIC_5280356,benign,0
ISIC_0531490,benign,0
ISIC_7147898,benign,0
ISIC_5170821,benign,0
ISIC_2462231,benign,0
ISIC_5334995,benign,0
ISIC_9308276,benign,0
ISIC_3250584,benign,0
ISIC_0494865,benign,0
ISIC_3615391,benign,0
ISIC_2644988,benign,0
ISIC_8503849,benign,0
ISIC_3342276,benign,0
ISIC_6613150,malignant,1
ISIC_3943394,benign,0
ISIC_1095325,benign,0
ISIC_8556489,benign,0
ISIC_7079714,benign,0
ISIC_7442476,benign,0
ISIC_3622085,benign,0
ISIC_3665695,benign,0
ISIC_4638986,benign,0
ISIC_9216989,benign,0
ISIC_1588382,benign,0
ISIC_6159865,benign,0
ISIC_9599187,benign,0
ISIC_3064807,benign,0
ISIC_9699901,benign,0
ISIC_1140182,benign,0
ISIC_0702174,benign,0
ISIC_3455136,benign,0
ISIC_8934691,benign,0
ISIC_4225027,benign,0
ISIC_1060161,benign,0
ISIC_5338510,benign,0
ISIC_1388297,benign,0
ISIC_3729749,benign,0
ISIC_4058149,benign,0
ISIC_2950391,benign,0
ISIC_8892663,benign,0
ISIC_3585737,benign,0
ISIC_0229832,benign,0
ISIC_8944716,benign,0
ISIC_5747486,malignant,1
ISIC_2538571,benign,0
ISIC_7402852,benign,0
ISIC_1801190,benign,0
ISIC_9318809,benign,0
ISIC_1574123,benign,0
ISIC_9826482,benign,0
ISIC_9918806,benign,0
ISIC_0333246,benign,0
ISIC_5219334,benign,0
ISIC_4157237,benign,0
ISIC_4075797,benign,0
ISIC_5504835,benign,0
ISIC_7945367,benign,0
ISIC_6757540,benign,0
ISIC_2679262,benign,0
ISIC_4911852,benign,0
ISIC_6354666,benign,0
ISIC_9788987,benign,0
ISIC_5758388,malignant,1
ISIC_2985067,benign,0
ISIC_1834367,benign,0
ISIC_6107681,benign,0
ISIC_2070718,benign,0
ISIC_6421103,benign,0
ISIC_5637273,benign,0
ISIC_5964622,benign,0
ISIC_2335533,benign,0
ISIC_3119175,benign,0
ISIC_9951949,benign,0
ISIC_1875086,benign,0
ISIC_0376301,benign,0
ISIC_9211620,benign,0
ISIC_8791729,benign,0
ISIC_7308784,benign,0
ISIC_7292983,benign,0
ISIC_7485846,benign,0
ISIC_2489471,benign,0
ISIC_7309600,benign,0
ISIC_6019374,benign,0
ISIC_7723074,benign,0
ISIC_9627552,benign,0
ISIC_0154253,benign,0
ISIC_8183419,benign,0
ISIC_4252268,benign,0
ISIC_7649260,benign,0
ISIC_0164603,benign,0
ISIC_5182084,benign,0
ISIC_7019211,benign,0
ISIC_1412759,benign,0
ISIC_4737624,benign,0
ISIC_1941920,benign,0
ISIC_5658900,benign,0
ISIC_6914893,benign,0
ISIC_1966916,benign,0
ISIC_2632612,benign,0
ISIC_4646815,benign,0
ISIC_3808474,benign,0
ISIC_0149527,benign,0
ISIC_9475155,benign,0
ISIC_5032060,benign,0
ISIC_2959719,benign,0
ISIC_5621310,benign,0
ISIC_5251729,benign,0
ISIC_7460887,malignant,1
ISIC_6446753,benign,0
ISIC_3087861,benign,0
ISIC_8362043,benign,0
ISIC_5397779,benign,0
ISIC_9754098,malignant,1
ISIC_3193358,benign,0
ISIC_6571459,benign,0
ISIC_7740744,benign,0
ISIC_2712447,benign,0
ISIC_6915808,benign,0
ISIC_1293501,benign,0
ISIC_5350198,benign,0
ISIC_4791544,benign,0
ISIC_4335080,benign,0
ISIC_8418506,benign,0
ISIC_5764278,benign,0
ISIC_3754247,benign,0
ISIC_7539729,benign,0
ISIC_0732636,benign,0
ISIC_8213912,benign,0
ISIC_1666516,benign,0
ISIC_9744087,benign,0
ISIC_5064969,benign,0
ISIC_2807162,benign,0
ISIC_7392931,benign,0
ISIC_2056468,benign,0
ISIC_3058634,benign,0
ISIC_4606283,benign,0
ISIC_4136832,benign,0
ISIC_8693856,benign,0
ISIC_5863672,benign,0
ISIC_5463880,benign,0
ISIC_2012509,benign,0
ISIC_8378634,benign,0
ISIC_0906613,benign,0
ISIC_6250703,benign,0
ISIC_4090494,benign,0
ISIC_8585810,benign,0
ISIC_9563464,benign,0
ISIC_9048525,benign,0
ISIC_6938810,benign,0
ISIC_9665176,benign,0
ISIC_8004413,benign,0
ISIC_4955968,benign,0
ISIC_5852365,benign,0
ISIC_9784337,benign,0
ISIC_5623973,benign,0
ISIC_7649781,benign,0
ISIC_0552911,benign,0
ISIC_0519719,benign,0
ISIC_4665517,benign,0
ISIC_1429439,benign,0
ISIC_0928087,benign,0
ISIC_7246096,benign,0
ISIC_5409137,benign,0
ISIC_9505231,benign,0
ISIC_0854201,benign,0
ISIC_3252990,benign,0
ISIC_0986955,benign,0
ISIC_6787283,benign,0
ISIC_8714502,benign,0
ISIC_1624520,benign,0
ISIC_1629539,benign,0
ISIC_7012349,benign,0
ISIC_2625510,benign,0
ISIC_6350634,benign,0
ISIC_4491376,benign,0
ISIC_1175776,benign,0
ISIC_8544496,benign,0
ISIC_1339720,benign,0
ISIC_0867357,benign,0
ISIC_7882022,benign,0
ISIC_7017547,benign,0
ISIC_5407063,benign,0
