id,b_m,malignant,x_sym,y_sym,compact,ap_ratio,rms,coeff_1,coeff_2,coeff_3,mom1_1,mom2_1,mom3_1,mom4_1,mom1_2,mom2_2,mom3_2,mom4_2,mom1_3,mom2_3,mom3_3,mom4_3,pi_sym,pi_bor,pi_col
ISIC_0034034,malignant,1,0.145,0.1599,0.6264,30.6298,16.363,0.115,0.114,0.114,143.402,16.445,114.278,49.02,143.391,16.338,111.171,50.746,143.468,16.318,116.193,51.628,-0.736254,-0.282815,-0.062085
ISIC_0034036,malignant,1,0.1472,0.1945,0.5478,61.4999,45.991,0.378,0.375,0.372,122.645,46.378,98.475,49.559,122.938,46.111,96.491,49.629,123.263,45.893,96.215,53.876,0.450908,0.722,0.779728
ISIC_0034039,benign,0,0.0563,0.0441,0.8641,19.3573,26.711,0.198,0.195,0.193,137.344,27.206,125.839,62.392,137.531,26.882,125.596,59.23,137.765,26.572,125.995,57.722,-0.978534,-0.414942,-0.510407
ISIC_0034042,benign,0,0.2058,0.1617,0.6218,44.0745,19.017,0.132,0.132,0.133,142.947,18.8,105.572,59.811,143.027,18.898,107.076,60.217,143.153,19.073,105.917,57.912,-0.386002,0.736524,-0.095199
ISIC_0034044,benign,0,0.1647,0.11,0.7782,23.4864,40.323,0.344,0.341,0.339,118.092,40.674,108.562,46.818,118.357,40.406,108.304,45.32,118.709,40.226,108.221,46.669,-0.115638,-0.643554,-1.617783
ISIC_0034046,malignant,1,0.252,0.2277,0.594,49.2683,19.079,0.133,0.134,0.135,141.531,18.839,94.118,59.561,141.577,18.932,92.208,58.441,141.652,19.123,88.703,57.435,0.339131,0.796242,-0.001473
ISIC_0034048,malignant,1,0.7017,0.3321,0.4314,15.0874,20.29,0.161,0.158,0.155,129.368,20.774,133.477,45.562,129.581,20.452,133.271,42.917,129.781,20.177,132.304,46.95,1.086118,0.616727,0.134089
ISIC_0034049,malignant,1,0.2039,0.2218,0.6454,39.0898,23.622,0.185,0.183,0.18,130.529,24.13,96.523,61.812,130.684,23.894,96.73,61.592,130.903,23.545,94.7,62.674,0.10992,0.909543,0.251228
ISIC_0034050,malignant,1,0.1571,0.0977,0.7307,64.6918,24.273,0.166,0.166,0.165,146.708,24.37,105.829,62.32,146.755,24.351,106.068,61.816,146.746,24.255,108.855,57.396,-0.071891,1.056964,0.356725
ISIC_0034051,malignant,1,0.1126,0.1324,0.7734,39.355,23.599,0.162,0.163,0.163,144.615,23.5,88.156,63.042,144.679,23.56,91.937,64.937,144.701,23.634,87.299,66.515,-1.126227,0.403362,0.156448
ISIC_0034052,malignant,1,0.126,0.1466,0.81,47.6461,26.742,0.176,0.176,0.176,151.76,26.673,119.518,47.014,151.815,26.67,120.797,47.27,151.915,26.716,121.902,47.23,-0.546658,0.426459,0.536335
ISIC_0034053,benign,0,0.1524,0.2329,0.6167,19.8409,22.67,0.185,0.182,0.179,125.604,23.285,137.758,46.592,125.872,22.952,137.717,48.24,126.156,22.557,140.81,46.276,-0.345734,0.124498,-0.612152
ISIC_0034059,malignant,1,0.5777,0.527,0.3789,31.5627,14.581,0.101,0.102,0.103,142.422,14.415,130.893,56.648,142.501,14.576,127.978,54.547,142.524,14.65,125.396,55.452,1.092061,0.963889,0.933383
ISIC_0034061,malignant,1,0.3244,0.3086,0.6232,19.4741,39.342,0.346,0.344,0.341,114.637,39.707,82.271,30.544,114.872,39.465,83.842,31.521,115.126,39.235,80.017,30.785,-0.158902,0.501242,0.518011
ISIC_0034062,malignant,1,0.3035,0.2229,0.4698,34.7879,16.737,0.121,0.121,0.12,139.956,16.94,93.89,60.285,139.965,16.98,93.449,60.787,139.868,16.769,96.447,61.083,0.129966,-0.351664,0.236333
ISIC_0034065,malignant,1,0.1409,0.2479,0.7267,33.0519,24.436,0.166,0.166,0.166,146.963,24.358,107.037,53.327,147.01,24.402,106.436,51.587,147.076,24.462,106.453,51.948,-0.430051,0.055409,-0.027827
ISIC_0034068,malignant,1,0.2009,0.2089,0.5066,32.3993,21.504,0.149,0.15,0.15,143.572,21.458,98.186,56.165,143.589,21.487,97.316,56.887,143.602,21.508,97.795,55.855,1.258955,1.085355,0.552601
ISIC_0034069,benign,0,0.1635,0.1928,0.7045,26.2962,16.687,0.121,0.122,0.122,136.542,16.515,108.764,68.01,136.547,16.636,108.513,66.107,136.635,16.732,107.95,65.12,-0.423059,-0.040881,-0.8304
ISIC_0034071,malignant,1,0.2747,0.5662,0.3994,39.1141,20.569,0.144,0.144,0.145,141.907,20.427,107.62,63.824,141.936,20.46,105.275,65.136,141.99,20.568,107.309,64.227,0.939635,-0.253471,0.275692
ISIC_0034074,malignant,1,0.1037,0.0611,0.6389,72.1637,43.439,0.377,0.374,0.372,115.984,43.712,102.065,50.617,116.217,43.505,103.496,51.788,116.504,43.372,101.268,54.637,-0.060934,-0.123874,0.66264
ISIC_0034075,benign,0,0.0902,0.0884,0.6702,44.6008,32.693,0.202,0.209,0.214,153.997,31.164,125.256,45.428,155.195,32.388,125.704,46.393,155.792,33.292,130.224,45.262,-0.487697,0.442705,0.414955
ISIC_0034076,malignant,1,0.2773,0.3131,0.316,42.5357,28.273,0.188,0.188,0.189,149.846,28.116,106.926,59.342,149.903,28.186,108.16,61.442,150.027,28.286,108.771,62.615,1.193264,0.220866,0.980581
ISIC_0034079,benign,0,0.2051,0.1876,0.7143,26.2479,40.698,0.356,0.353,0.35,115.417,41.034,112.906,41.536,115.695,40.853,114.527,39.611,115.997,40.643,118.383,37.726,0.133051,-0.617031,-0.384853
ISIC_0034086,benign,0,0.2347,0.2025,0.683,44.3615,16.695,0.121,0.12,0.12,138.426,16.802,134.365,47.477,138.672,16.674,134.22,46.225,138.876,16.631,132.738,45.59,-0.079114,-0.295359,-0.053723
ISIC_0034087,malignant,1,0.1137,0.0819,0.7318,26.5788,20.088,0.145,0.145,0.145,138.352,20.125,121.92,53.205,138.503,20.061,120.094,53.699,138.715,20.072,118.811,57.003,-0.046832,-1.139663,0.380188
ISIC_0034089,malignant,1,0.4938,0.3125,0.4546,29.9584,13.834,0.097,0.098,0.1,139.444,13.576,110.496,53.232,139.492,13.694,112.613,53.803,139.588,13.89,114.472,52.464,0.350259,0.552601,0.514837
ISIC_0034090,benign,0,0.4155,0.173,0.5272,25.5147,34.427,0.227,0.227,0.226,152.185,34.606,111.919,65.189,152.093,34.478,112.886,66.351,152.078,34.352,110.629,67.148,0.946341,0.318509,0.622341
ISIC_0034092,malignant,1,0.2986,0.4365,0.4804,39.1044,20.043,0.144,0.142,0.141,140.981,20.343,131.602,54.969,141.201,20.079,128.449,54.34,141.452,19.949,124.262,55.562,1.605711,-0.152393,0.944033
ISIC_0034094,malignant,1,0.0823,0.308,0.6527,66.0065,32.83,0.215,0.216,0.216,152.023,32.679,96.723,68.169,152.1,32.797,96.196,67.652,152.156,32.89,97.398,70.8,0.941966,1.205726,0.4308
ISIC_0034100,malignant,1,0.3412,0.4853,0.3948,30.8536,11.708,0.085,0.084,0.085,137.997,11.691,131.437,49.324,137.984,11.623,132.902,48.419,138.042,11.668,133.491,47.312,0.899394,1.225925,0.428503
ISIC_0034101,malignant,1,0.2157,0.2222,0.6644,49.852,27.291,0.198,0.196,0.193,140.035,27.755,119.339,63.956,140.315,27.444,117.714,64.189,140.611,27.156,118.799,65.812,0.813521,1.624069,0.819177
ISIC_0034104,malignant,1,0.1179,0.1664,0.7272,58.5322,17.661,0.12,0.121,0.121,146.107,17.49,126.954,60.461,146.253,17.649,128.605,58.339,146.384,17.71,129.378,62.096,0.373625,0.059607,0.786428
ISIC_0034106,malignant,1,0.0986,0.0747,0.7742,62.8717,36.269,0.233,0.233,0.233,155.657,36.243,106.189,55.559,155.684,36.278,103.285,57.077,155.723,36.282,101.464,51.262,-0.323446,0.499508,0.848651
ISIC_0034107,malignant,1,0.2214,0.1687,0.7191,44.0561,23.707,0.162,0.163,0.163,145.251,23.585,91.715,66.018,145.298,23.66,91.844,65.691,145.312,23.732,95.807,63.602,0.05851,-0.414502,1.227525
ISIC_0034117,malignant,1,0.2735,0.4045,0.3981,32.4394,12.484,0.092,0.091,0.092,136.062,12.454,106.727,52.424,136.189,12.396,108.446,54.062,136.274,12.482,109.679,52.327,0.964653,1.279956,0.065097
ISIC_0034118,malignant,1,0.222,0.1498,0.6773,30.6115,30.596,0.244,0.242,0.24,126.711,30.882,141.956,40.566,126.904,30.67,140.256,42.141,127.253,30.482,147.379,41.323,-0.987242,-0.532981,-0.091142
ISIC_0034120,malignant,1,0.3556,0.3199,0.4592,22.6814,11.371,0.088,0.087,0.086,130.56,11.51,116.03,56.421,130.772,11.371,119.225,52.315,130.974,11.312,119.548,54.361,-0.811167,-0.260362,0.537596
ISIC_0034133,benign,0,0.2065,0.1657,0.6016,54.5651,21.159,0.144,0.145,0.146,144.882,20.935,94.399,61.683,144.932,21.01,94.132,59.296,145.008,21.18,93.307,60.426,0.18719,-0.080493,0.142134
ISIC_0034134,malignant,1,0.6528,0.651,0.3763,25.486,22.759,0.159,0.158,0.158,144.003,22.85,90.872,55.719,144.052,22.818,87.957,56.126,144.072,22.727,84.997,56.511,1.286522,1.222022,0.16174
ISIC_0034140,malignant,1,0.5896,0.5495,0.1294,19.502,18.038,0.124,0.124,0.124,145.548,18.077,116.37,50.456,145.528,18.012,114.65,48.495,145.574,17.998,115.801,52.173,1.37511,0.767537,0.553416
ISIC_0034141,malignant,1,0.4067,0.3501,0.4144,42.7717,28.888,0.196,0.196,0.197,147.207,28.806,107.852,56.539,147.245,28.871,108.163,56.624,147.27,28.939,110.745,56.152,1.056478,-0.144781,0.703442
ISIC_0034144,benign,0,0.1975,0.2439,0.652,41.2663,24.906,0.174,0.174,0.174,143.623,24.967,91.096,59.492,143.639,24.98,91.135,58.822,143.587,24.924,92.029,60.545,-0.022826,0.402302,0.060367
ISIC_0034150,malignant,1,0.578,0.5365,0.3471,12.4263,18.347,0.139,0.138,0.138,132.617,18.492,119.191,55.646,132.806,18.339,118.432,58.413,132.962,18.284,114.999,53.871,0.835838,0.608155,0.180253
ISIC_0034156,benign,0,0.2883,0.2826,0.5787,32.5628,34.199,0.225,0.225,0.226,151.758,34.147,100.453,59.348,151.8,34.205,99.942,59.929,151.803,34.235,101.121,57.228,-0.653716,0.638123,0.446902
ISIC_0034159,malignant,1,0.0864,0.1267,0.7663,66.0764,33.919,0.218,0.218,0.218,155.486,33.926,126.015,39.152,155.495,33.918,125.85,41.206,155.487,33.917,125.484,40.988,-0.169554,0.19356,0.432751
ISIC_0034162,malignant,1,0.3023,0.2575,0.6031,30.2656,11.448,0.082,0.082,0.082,139.161,11.461,117.166,59.326,139.277,11.413,119.169,57.495,139.383,11.419,118.504,54.954,1.067138,0.855939,0.443365
ISIC_0034164,benign,0,0.2109,0.1615,0.6357,59.7236,11.143,0.084,0.083,0.081,136.413,11.395,116.025,55.949,136.337,11.254,114.2,59.064,136.253,11.069,113.541,62.511,-0.513301,-0.843792,0.813571
ISIC_0034166,benign,0,0.2241,0.4829,0.6227,22.4519,31.866,0.21,0.211,0.212,150.529,31.646,114.954,52.21,150.656,31.838,116.61,50.675,150.758,31.977,115.059,54.189,1.14026,1.301664,-0.482978
ISIC_0034170,malignant,1,0.2917,0.2515,0.3268,45.452,12.443,0.093,0.093,0.092,135.551,12.611,100.01,54.986,135.456,12.533,99.102,54.79,135.392,12.413,98.857,53.694,0.864495,0.664592,0.040332
ISIC_0034172,malignant,1,0.1932,0.4129,0.5131,34.7753,18.784,0.143,0.142,0.14,133.305,19.117,118.14,51.633,133.479,18.888,118.295,52.218,133.626,18.686,117.793,53.555,-0.495939,-0.907055,-0.058374
ISIC_0034173,malignant,1,0.1717,0.1807,0.7449,46.0149,32.147,0.208,0.208,0.209,153.906,32.059,123.118,43.82,153.917,32.081,124.199,44.533,153.964,32.144,121.979,41.067,-0.066821,0.310015,0.73421
ISIC_0034180,malignant,1,0.3311,0.3651,0.4257,42.1727,9.776,0.072,0.072,0.071,136.128,9.867,125.898,56.482,136.241,9.762,126.447,56.857,136.334,9.717,126.687,58.084,1.332121,0.047875,0.644788
ISIC_0034183,malignant,1,0.1108,0.0975,0.7739,61.5974,27.739,0.188,0.187,0.187,148.566,27.916,122.221,52.275,148.309,27.711,123.214,52.644,147.973,27.625,124.12,53.156,-0.216254,-0.00487,0.841358
ISIC_0034187,benign,0,0.2108,0.3743,0.3339,35.0637,27.115,0.186,0.187,0.188,145.117,26.947,117.902,47.385,144.812,27.125,116.919,46.541,144.469,27.184,120.299,50.32,-1.281345,0.283873,0.85441
ISIC_0034188,malignant,1,1.4968,0.8913,0.1011,2.5571,39.998,0.334,0.331,0.329,120.742,40.271,114.676,42.448,121.065,40.095,116.762,42.229,121.359,39.922,109.881,46.896,-0.824236,-0.170519,-0.27423
ISIC_0034192,benign,0,0.1436,0.1432,0.6112,63.2877,32.454,0.215,0.214,0.213,151.95,32.685,108.188,61.07,151.87,32.495,109.252,60.757,151.829,32.398,106.604,57.247,0.621817,0.115135,1.005676
ISIC_0034193,benign,0,0.1445,0.0859,0.7524,30.2292,18.35,0.131,0.131,0.13,140.454,18.427,120.058,79.32,140.431,18.384,118.31,78.318,140.417,18.318,118.324,76.743,-0.898009,-0.262734,-1.077508
ISIC_0034194,benign,0,0.1154,0.1162,0.7927,17.3988,19.524,0.13,0.131,0.132,148.237,19.316,123.577,58.663,148.367,19.437,120.173,58.089,148.501,19.599,121.807,54.643,-1.675041,-1.260434,-1.183277
ISIC_0034199,benign,0,0.2792,0.2038,0.605,31.461,15.33,0.11,0.111,0.111,138.318,15.251,122.7,64.765,138.37,15.327,124.551,61.583,138.401,15.375,124.72,64.384,-1.130955,0.226163,-0.510109
ISIC_0034202,malignant,1,0.1033,0.1178,0.6327,61.7207,19.071,0.127,0.127,0.126,151.432,19.262,107.781,53.668,151.521,19.264,107.145,54.068,151.605,19.14,110.023,52.021,-0.234359,0.708452,0.740332
ISIC_0034207,benign,0,0.1944,0.1625,0.5625,36.9856,14.492,0.102,0.103,0.103,141.04,14.348,122.543,53.684,141.148,14.473,121.001,53.938,141.211,14.545,117.057,52.027,-0.148475,0.148321,0.54731
ISIC_0034208,malignant,1,0.4233,0.2833,0.4648,16.7916,15.298,0.103,0.106,0.107,144.572,14.851,135.984,58.076,144.512,15.264,134.402,55.49,144.475,15.515,134.594,56.255,1.343486,-0.58708,0.446966
ISIC_0034209,benign,0,0.2098,0.2584,0.6372,64.9194,23.809,0.166,0.165,0.163,145.458,24.152,111.028,60.749,145.283,23.925,110.475,63.531,145.184,23.695,107.811,60.186,0.13711,1.072645,0.341926
ISIC_0034210,benign,0,0.1676,0.1374,0.6061,37.8123,12.449,0.102,0.101,0.1,123.669,12.612,120.32,50.645,123.758,12.541,116.988,50.826,123.844,12.42,120.308,48.413,-0.483207,0.479594,0.35898
ISIC_0034211,malignant,1,0.2151,0.1871,0.633,28.4411,12.393,0.091,0.091,0.091,136.583,12.477,117.372,56.926,136.508,12.386,117.213,55.18,136.516,12.362,123.704,58.441,-0.06793,-0.171197,0.791297
ISIC_0034216,malignant,1,0.3612,0.3805,0.4924,21.2814,36.052,0.266,0.264,0.261,137.248,36.531,114.813,59.939,137.361,36.223,115.896,60.402,137.58,35.92,111.037,54.243,0.435401,0.927928,1.521055
ISIC_0034217,benign,0,0.1156,0.0878,0.6705,46.3328,16.286,0.117,0.117,0.117,139.019,16.251,81.262,71.221,139.049,16.248,79.874,71.666,139.184,16.293,92.659,70.896,-0.773257,-0.111052,0.647439
ISIC_0034218,malignant,1,0.7254,0.5228,0.3253,27.3764,18.553,0.136,0.135,0.134,138.255,18.782,106.368,60.37,138.342,18.683,108.346,59.999,138.464,18.504,109.619,71.197,1.005635,0.112019,1.283182
ISIC_0034222,malignant,1,0.3712,0.2889,0.5531,18.8978,15.967,0.116,0.116,0.117,136.518,15.813,102.469,66.165,136.617,15.901,103.961,64.746,136.757,16.021,105.507,67.353,0.350698,0.028709,0.99532
ISIC_0034232,benign,0,0.2223,0.2354,0.6414,17.3895,26.336,0.178,0.178,0.179,147.177,26.16,92.824,32.655,147.233,26.246,94.451,31.048,147.311,26.367,97.79,32.779,-0.475394,-1.245913,0.214767
ISIC_0034233,malignant,1,0.192,0.4761,0.4836,35.7785,39.348,0.258,0.257,0.255,153.66,39.575,113.089,67.75,153.622,39.447,113.417,68.149,153.639,39.253,109.964,66.574,0.603395,1.218669,0.864629
ISIC_0034236,malignant,1,0.1265,0.1495,0.6001,53.6981,33.981,0.226,0.225,0.226,150.462,33.95,121.934,52.697,150.418,33.889,121.487,52.816,150.497,33.954,122.893,54.742,0.705305,0.553091,0.509124
ISIC_0034237,benign,0,0.1233,0.2734,0.6686,63.8007,30.631,0.202,0.202,0.201,151.992,30.77,118.479,56.924,151.965,30.712,121.527,57.337,151.975,30.588,126.197,55.967,0.365292,0.941391,0.780901
ISIC_0034239,malignant,1,0.117,0.1097,0.6608,68.731,25.573,0.176,0.175,0.174,146.708,25.826,81.038,54.855,146.544,25.647,81.488,54.945,146.504,25.501,84.672,54.095,-0.636127,-0.799078,0.535148
ISIC_0034242,malignant,1,0.0917,0.1209,0.7093,63.7677,12.433,0.085,0.085,0.087,143.618,12.144,140.89,61.383,143.75,12.278,140.167,61.173,143.846,12.481,137.924,57.736,-0.131409,0.620643,0.586128
ISIC_0034243,malignant,1,0.9248,1.0063,0.2886,32.8144,27.591,0.188,0.188,0.187,147.439,27.778,99.945,63.668,147.253,27.616,99.791,61.989,147.098,27.521,103.893,66.018,-0.218508,0.551342,1.354151
ISIC_0034246,malignant,1,0.1771,0.1469,0.7814,42.2546,44.919,0.356,0.355,0.352,126.722,45.157,78.577,34.003,127.056,45.042,74.086,33.927,127.426,44.874,77.602,32.904,1.00448,0.717712,0.2528
ISIC_0034253,malignant,1,0.1821,0.1484,0.5986,61.3846,31.851,0.224,0.221,0.219,144.792,32.369,111.927,51.536,144.967,32.043,110.67,54.753,145.112,31.709,106.569,57.949,0.345587,0.628467,0.563705
ISIC_0034256,malignant,1,0.4269,0.4927,0.2932,29.282,14.539,0.102,0.102,0.102,142.018,14.458,123.708,48.773,142.153,14.469,127.122,51.867,142.286,14.543,125.661,51.259,0.839524,0.776693,0.539701
ISIC_0034260,benign,0,0.1705,0.1831,0.5158,49.6419,21.789,0.15,0.15,0.15,145.091,21.794,62.846,68.263,145.074,21.757,64.544,69.564,145.106,21.751,58.502,70.749,0.032943,0.545931,0.369111
ISIC_0034262,malignant,1,0.1185,0.0878,0.8208,30.1142,29.421,0.223,0.222,0.22,133.199,29.765,97.466,61.827,133.348,29.571,94.477,62.868,133.514,29.346,97.164,63.164,-0.874521,-0.420924,0.364903
ISIC_0034263,malignant,1,0.6577,0.5705,0.355,41.9097,25.217,0.172,0.172,0.174,145.257,24.949,97.127,59.954,145.394,25.073,98.252,60.52,145.542,25.264,93.549,54.291,1.473669,0.63949,0.257793
ISIC_0034265,benign,0,0.4133,0.3908,0.3216,40.5363,20.619,0.145,0.145,0.145,141.85,20.53,97.634,62.103,141.897,20.579,95.148,62.473,141.908,20.633,97.91,61.542,0.63777,0.380189,0.018854
ISIC_0034268,benign,0,0.129,0.0971,0.7553,47.9007,22.968,0.158,0.158,0.158,145.127,22.918,112.377,53.942,145.157,22.937,108.584,53.592,145.203,22.985,105.656,55.43,-0.522764,0.211435,1.245234
ISIC_0034287,malignant,1,0.1227,0.1058,0.744,51.4376,24.307,0.17,0.17,0.17,142.826,24.33,79.633,60.052,142.923,24.315,78.177,59.124,143.035,24.272,74.807,56.109,-0.653192,-0.207489,0.298435
ISIC_0034289,malignant,1,0.1059,0.1864,0.7006,41.7304,29.524,0.238,0.235,0.232,126.326,30.012,140.295,49.968,126.525,29.723,138.521,50.076,126.742,29.392,134.156,48.732,-0.605453,-0.374924,-0.311864
ISIC_0034294,malignant,1,0.1142,0.1134,0.6331,73.5805,24.502,0.163,0.163,0.161,151.479,24.693,112.018,46.718,151.432,24.622,110.486,46.803,151.322,24.408,107.99,43.366,-0.515224,0.016236,0.994669
ISIC_0034304,benign,0,0.3047,0.2588,0.3139,36.4974,17.799,0.127,0.127,0.126,140.644,17.928,101.187,66.821,140.569,17.865,100.25,65.499,140.489,17.771,100.902,64.713,-0.543728,1.233053,0.668669
ISIC_0034311,benign,0,0.1109,0.094,0.6562,54.437,26.546,0.176,0.176,0.177,149.99,26.364,108.264,41.738,150.055,26.417,108.544,41.001,150.168,26.562,112.169,40.911,-0.16311,0.444892,0.409215
ISIC_0034313,malignant,1,0.2296,0.2147,0.4993,53.786,20.93,0.141,0.14,0.139,150.451,21.234,112.323,54.94,150.337,21.093,115.367,55.281,150.231,20.855,119.594,54.338,0.779477,0.617258,0.642493
ISIC_0034316,malignant,1,0.2176,0.3223,0.4794,39.6991,15.045,0.114,0.112,0.11,135.151,15.445,129.155,63.242,135.398,15.13,128.733,64.895,135.628,14.921,129.687,65.381,0.75141,0.596639,1.439304
ISIC_0034317,malignant,1,0.1353,0.1826,0.7328,32.4297,43.612,0.27,0.271,0.271,160.915,43.525,107.742,39.393,160.953,43.573,108.471,37.99,160.98,43.628,103.742,35.208,-0.708306,0.001344,-0.444075
ISIC_0046222,benign,0,0.1199,0.1107,0.7062,42.8379,40.908,0.245,0.244,0.244,167.431,41.064,132.988,82.324,167.313,40.886,134.324,80.805,167.37,40.863,135.791,80.857,-0.86474,-0.04744,-0.52091
ISIC_0046223,benign,0,0.1337,0.1229,0.7113,63.2616,3.261,0.024,0.023,0.023,140.404,3.3,118.341,61.142,140.413,3.292,121.448,60.492,140.403,3.268,116.571,64.489,-0.876362,1.086,0.160732
ISIC_0046224,malignant,1,0.2861,0.3323,0.3928,41.9921,44.13,0.282,0.281,0.281,157.197,44.268,112.355,72.325,157.163,44.218,113.771,69.147,157.111,44.092,112.562,71.561,0.37612,0.806286,0.829253
ISIC_0046225,malignant,1,0.3367,0.166,0.6075,56.5634,33.35,0.204,0.204,0.204,163.678,33.383,134.773,60.508,163.719,33.432,134.237,62.091,163.701,33.364,134.684,60.5,0.354331,0.219381,0.25142
ISIC_0046305,malignant,1,0.1006,0.0966,0.8433,26.8791,24.378,0.19,0.187,0.184,131.314,24.958,95.916,32.98,131.436,24.598,95.951,34.976,131.628,24.239,95.419,34.447,-0.168187,-0.291398,-1.138982
ISIC_0046315,malignant,1,0.334,0.3011,0.4655,43.4982,19.791,0.141,0.141,0.142,139.606,19.637,107.057,62.548,139.64,19.655,109.338,62.701,139.74,19.854,105.786,63.778,0.347206,0.277841,-0.143664
ISIC_0046316,benign,0,0.16,0.3005,0.6393,18.7429,29.054,0.203,0.2,0.198,146.087,29.653,126.891,62.469,146.293,29.32,126.53,62.333,146.571,28.966,131.594,64.171,0.648462,0.326649,0.144265
ISIC_0046323,malignant,1,0.0674,0.092,0.697,43.1874,44.568,0.272,0.271,0.271,164.309,44.623,112.372,63.411,164.27,44.55,112.428,60.923,164.214,44.516,113.734,62.225,-1.662503,-0.57032,0.106586
ISIC_0046331,malignant,1,0.1982,0.1849,0.419,23.9497,28.222,0.204,0.202,0.199,140.832,28.745,93.301,39.145,140.988,28.457,92.155,39.158,141.134,28.098,94.234,41.092,-0.59266,-0.447087,0.363974
ISIC_0046340,malignant,1,0.2829,0.3066,0.3236,33.7873,26.552,0.173,0.173,0.173,153.8,26.572,113.467,51.255,153.766,26.561,112.911,52.025,153.682,26.551,112.977,53.904,-0.692005,0.930977,0.698477
ISIC_0046344,malignant,1,0.21,0.2507,0.6534,61.1377,30.677,0.219,0.217,0.215,141.854,30.999,87.044,26.161,142.063,30.831,85.686,25.094,142.286,30.65,83.464,24.692,0.01078,1.449851,0.392199
ISIC_0046345,malignant,1,0.0532,0.0913,0.8054,47.2348,21.61,0.151,0.15,0.151,143.344,21.631,73.923,17.213,143.288,21.558,72.747,17.724,143.261,21.576,72.567,18.76,-0.032542,-0.751823,0.411821
ISIC_0046351,benign,0,0.1417,0.2911,0.7051,28.1,34.389,0.22,0.22,0.221,155.591,34.277,159.456,61.268,155.705,34.311,159.501,62.639,155.839,34.409,161.625,59.6,-0.845532,-0.313754,0.491437
ISIC_0046361,malignant,1,0.2871,0.2991,0.5039,35.7951,29.003,0.21,0.208,0.206,140.377,29.489,82.007,24.14,140.527,29.21,83.248,26.087,140.676,28.93,85.706,25.152,1.027932,0.56178,1.339507
ISIC_0046394,malignant,1,1.2303,0.4173,0.1054,2.5905,47.494,0.351,0.348,0.346,136.618,47.922,94.035,37.672,136.825,47.645,93.05,35.768,137.098,47.379,90.251,37.868,1.284792,0.557198,1.004681
ISIC_0046405,malignant,1,0.9068,0.6241,0.186,15.5642,41.949,0.253,0.253,0.254,165.158,41.797,138.816,70.607,165.3,41.869,138.38,68.032,165.42,41.986,138.262,67.266,0.693545,1.046252,1.021816
ISIC_0046416,malignant,1,0.3526,0.4474,0.5479,14.6382,36.27,0.238,0.237,0.236,153.898,36.568,100.026,37.29,153.533,36.316,96.689,40.15,153.249,36.155,96.389,39.95,0.71587,1.954728,0.847129
ISIC_0046422,malignant,1,0.1543,0.1041,0.6995,57.7479,38.812,0.248,0.248,0.248,156.234,38.786,96.535,65.135,156.253,38.781,98.62,62.919,156.315,38.791,98.326,63.103,-0.474122,-0.353093,-0.482445
ISIC_0046429,benign,0,0.1243,0.0865,0.7302,60.5146,24.371,0.163,0.163,0.163,149.364,24.378,117.908,48.594,149.393,24.419,117.57,47.987,149.359,24.372,112.939,49.393,-1.031383,0.137459,-0.402993
ISIC_0046441,malignant,1,0.1921,0.2402,0.5709,67.5529,12.133,0.098,0.098,0.099,122.009,11.899,118.792,43.262,121.995,11.917,117.875,43.249,121.943,12.056,118.867,44.492,0.526893,0.785773,0.401714
ISIC_0046443,malignant,1,0.1387,0.0968,0.625,36.8242,7.874,0.065,0.065,0.065,126.299,8.22,115.686,55.904,126.277,8.17,112.352,54.686,126.301,8.272,114.113,56.978,0.973969,-0.17821,-0.652483
