id,b_m,malignant,x_sym,y_sym,compact,ap_ratio,rms,coeff_1,coeff_2,coeff_3,mom1_1,mom2_1,mom3_1,mom4_1,mom1_2,mom2_2,mom3_2,mom4_2,mom1_3,mom2_3,mom3_3,mom4_3,pi_sym,pi_bor,pi_col
ISIC_0005494,benign,0,0.1264,0.1145,0.7372,13.1309,18.025,0.125,0.125,0.124,144.866,18.161,99.508,40.482,144.831,18.082,99.943,42.513,144.79,17.983,103.887,44.167,-0.6670514408088136,-0.2434013165650527,-0.4463470025690764
ISIC_0005572,benign,0,0.1674,0.1332,0.7935,14.1547,21.999,0.163,0.165,0.163,136.083,22.218,119.643,69.005,136.019,22.438,119.12,74.508,136.249,22.144,117.678,70.274,-0.6960195633897303,-1.5887064428972988,-0.3857861238619052
ISIC_0005639,benign,0,0.1638,0.1652,0.6721,20.977,19.516,0.143,0.142,0.139,140.107,20.079,131.966,58.061,139.896,19.809,129.477,57.857,139.747,19.422,130.328,55.802,0.0862743577931807,0.5892726179988295,0.1471450297903999
ISIC_0005655,benign,0,0.1498,0.118,0.7644,14.4011,17.867,0.121,0.121,0.124,146.097,17.673,117.896,63.429,146.164,17.757,119.046,62.743,146.259,18.085,112.638,63.777,-0.5480864191864208,-1.384833143228703,-1.619097238625909
ISIC_0005681,benign,0,0.2131,0.1865,0.7017,13.6556,9.643,0.071,0.072,0.071,136.395,9.665,139.903,54.273,136.136,9.777,139.809,55.925,135.992,9.681,134.389,57.723,0.7207753048525456,-0.6182607246421508,-0.4939859150262091
ISIC_0005686,benign,0,0.2295,0.3535,0.6341,15.4578,18.122,0.122,0.123,0.122,148.821,18.085,132.273,59.054,148.678,18.238,130.772,57.677,148.666,18.204,131.081,56.942,-0.2337423456411445,-1.0054903293075117,-0.7540787139679275
ISIC_0005762,benign,0,0.2737,0.1876,0.711,17.315,7.388,0.051,0.051,0.052,142.89,7.247,134.064,56.723,142.723,7.319,134.917,57.196,142.656,7.406,127.666,56.279,-0.1626044400881386,-1.2621844940091915,-0.628674059368311
ISIC_0005769,benign,0,0.1174,0.1094,0.7522,17.0898,20.769,0.131,0.132,0.131,158.734,20.866,113.021,46.75,158.796,20.888,113.648,47.569,158.798,20.751,112.893,47.826,0.3556539550931433,-1.1756375305897409,-0.910735965353392
ISIC_0005854,benign,0,0.3561,0.4,0.6441,7.862,9.716,0.07,0.069,0.068,141.909,9.88,127.974,56.818,141.861,9.814,127.107,60.888,141.852,9.652,124.568,59.325,0.1386175908912634,-1.4104873735602736,-1.5597876908537989
ISIC_0005879,benign,0,0.2074,0.4581,0.6654,24.9205,26.878,0.195,0.195,0.195,137.468,26.764,128.079,65.762,137.471,26.81,131.411,65.158,137.6,26.889,128.193,60.512,-0.6385595041060306,-1.4730902209042995,-0.5002094817828114
ISIC_0006108,benign,0,0.1808,0.1173,0.8045,12.315,10.087,0.07,0.069,0.068,146.988,10.235,127.97,79.789,146.978,10.099,125.072,78.337,146.946,10.023,126.162,83.299,-0.2220272530413464,-1.148922030848551,-0.3094912766715583
ISIC_0006116,benign,0,0.1129,0.3635,0.7796,11.9826,22.696,0.144,0.144,0.144,157.8,22.782,122.969,49.639,157.833,22.775,121.445,48.283,157.802,22.676,125.046,47.757,-0.0595484060345624,-0.6478149800924494,-0.3307185753074612
ISIC_0006118,benign,0,0.1633,0.1463,0.8117,15.9032,18.149,0.117,0.116,0.116,156.663,18.277,119.879,66.561,156.631,18.204,120.96,67.762,156.607,18.118,118.888,72.395,-0.1090405637162186,-0.1850752269414559,-0.0228388053889869
ISIC_0006158,benign,0,0.0622,0.2988,0.6224,9.6172,25.849,0.188,0.19,0.19,136.632,25.693,136.423,64.548,136.398,25.952,142.887,66.958,136.557,25.968,141.337,62.386,-0.8006908524823737,-0.4813381744346035,-0.4575217741797424
ISIC_0006181,benign,0,0.1513,0.1582,0.7981,11.9729,10.117,0.071,0.071,0.069,145.899,10.39,138.373,69.977,145.806,10.352,136.065,66.902,145.702,10.069,142.743,67.845,-0.0062796067201722,0.1034202804387348,0.5690488310481544
ISIC_0006302,benign,0,0.2923,0.42,0.7053,10.8047,14.238,0.1,0.099,0.098,144.689,14.483,138.674,61.414,144.63,14.341,138.184,60.761,144.543,14.155,138.263,62.547,-0.3172360124589184,-0.7494465241526703,-0.0960321295660442
ISIC_0006321,benign,0,0.1613,0.1875,0.5607,25.771,9.614,0.07,0.069,0.068,141.467,9.888,114.12,54.083,141.426,9.732,113.243,53.258,141.353,9.544,110.191,53.931,-0.9272429977381388,-0.0810297027243062,-0.7154734921024704
ISIC_0006327,benign,0,1.3657,1.44,0.1263,2.4387,29.391,0.183,0.183,0.184,159.586,29.161,124.06,60.339,159.6,29.182,125.214,59.09,159.799,29.464,121.391,57.682,-0.69668507874824,-1.021981961304436,-0.7957634739543782
ISIC_0006328,benign,0,0.1728,0.1066,0.6275,26.1736,27.705,0.173,0.173,0.174,159.268,27.537,113.803,54.75,159.257,27.532,114.693,55.135,159.403,27.761,109.916,57.51,0.3459277529709673,-0.3929574940026406,0.0576631471284701
ISIC_0006331,benign,0,0.2849,0.2345,0.4733,13.6041,11.867,0.083,0.082,0.081,145.132,12.047,136.889,70.711,145.1,11.946,135.839,70.076,145.109,11.809,137.637,71.021,-0.1465866679539639,-0.4769693805958482,-1.1482586425297738
ISIC_0006332,benign,0,0.1464,0.1498,0.6567,19.1788,13.813,0.095,0.095,0.094,146.04,13.836,148.519,71.584,146.07,13.896,148.967,69.665,146.001,13.769,150.686,72.0,-0.8683575372693808,-0.2381678470228981,-1.1767706219911918
ISIC_0006517,benign,0,0.1153,0.0774,0.7549,27.1502,20.689,0.141,0.141,0.14,147.627,20.809,155.378,53.212,147.557,20.777,153.607,52.902,147.567,20.666,158.511,53.747,-0.8051216937484809,-0.5466302499593322,-0.3510956974653431
ISIC_0006624,benign,0,0.1803,0.1616,0.6832,10.5676,26.737,0.193,0.191,0.189,140.651,27.121,118.155,47.428,140.844,26.913,116.32,48.882,140.998,26.663,117.652,43.251,-0.0469186930487731,-0.52674545080745,-0.8674818404359139
ISIC_0006672,benign,0,0.0665,0.0734,0.8103,31.4243,16.297,0.108,0.108,0.108,150.13,16.205,142.141,62.039,150.303,16.194,140.642,60.928,150.395,16.301,137.792,60.189,0.3836359915486607,-0.5073276601137776,-1.1290249621728483
ISIC_0006717,benign,0,0.7406,0.2641,0.3229,16.2928,17.323,0.127,0.125,0.125,137.677,17.496,127.267,68.496,137.512,17.252,126.025,69.137,137.378,17.159,126.167,69.568,0.1369591534671679,0.5289418945707417,-0.2436710885165677
ISIC_0006727,benign,0,0.271,0.1557,0.7566,12.9445,28.729,0.185,0.184,0.184,156.186,28.829,119.62,55.949,156.122,28.744,120.061,56.91,156.15,28.685,119.757,57.77,-0.4154856239479161,-0.6237959507830934,-0.5177263528731867
ISIC_0006730,benign,0,0.2585,0.2572,0.7197,35.426,6.324,0.044,0.044,0.045,141.62,6.223,123.661,57.287,141.499,6.274,122.992,60.071,141.387,6.344,121.373,61.002,-0.4106495814685186,-0.4797508196709505,-0.1225810757935683
ISIC_0006744,benign,0,0.1298,0.1204,0.7272,10.8663,17.193,0.108,0.107,0.106,161.484,17.364,115.458,66.988,161.279,17.197,116.161,71.113,161.341,17.124,115.993,69.496,-0.301834883315395,-0.5592228979451084,0.3716084126283464
ISIC_0006750,benign,0,0.2299,0.3014,0.7181,35.6689,27.801,0.211,0.212,0.214,131.842,27.878,119.076,71.859,131.748,27.983,122.094,71.42,131.49,28.182,128.098,71.834,-0.1970828520170245,0.2413075609876127,-0.5357489792926038
ISIC_0006754,benign,0,0.0681,0.0696,0.7577,36.0804,10.805,0.076,0.076,0.076,142.156,10.792,134.729,61.337,142.163,10.812,135.472,63.256,142.15,10.808,134.111,66.673,-1.1659730787972855,0.0440885024633917,-0.3279263680620521
ISIC_0006757,benign,0,0.2211,0.2161,0.6308,17.7576,23.578,0.151,0.15,0.149,158.221,23.86,128.868,55.977,158.219,23.784,129.511,55.903,158.094,23.512,129.814,53.67,-0.6352198413870414,-0.979674241817633,-0.8567251746816678
ISIC_0006772,benign,0,0.7121,0.8044,0.375,25.7028,10.731,0.075,0.074,0.073,146.029,10.952,143.33,72.989,145.993,10.842,144.793,72.77,145.882,10.679,146.623,69.374,-1.629290641588168,-0.1405083014115528,-0.1309110943287835
ISIC_0006821,benign,0,0.1371,0.1597,0.7533,19.3173,18.383,0.125,0.124,0.122,150.716,18.871,137.618,75.523,150.755,18.74,140.748,76.369,150.945,18.341,142.815,78.098,-0.4401418283278071,-0.1262347244038665,-0.1824099598084625
ISIC_0006829,benign,0,0.1564,0.1692,0.7349,13.9576,15.689,0.104,0.103,0.102,152.852,15.826,129.383,60.399,152.866,15.792,131.089,63.361,152.882,15.6,132.667,62.107,-1.0426587699016143,0.2552079042497384,0.1689437966017561
ISIC_0006850,benign,0,0.0551,0.0811,0.8453,36.212,4.573,0.033,0.032,0.031,145.92,4.775,118.827,57.683,145.822,4.68,119.507,57.407,145.848,4.512,117.475,56.596,0.003727426733528,-0.1358886585575177,-1.2583866617350792
ISIC_0006983,benign,0,0.1629,0.1796,0.7762,14.6831,18.21,0.116,0.115,0.115,157.64,18.327,109.399,56.235,157.518,18.145,106.357,57.766,157.643,18.169,105.316,60.737,-0.5184631909591266,-0.260759550483501,-0.6729656176373399
ISIC_0007029,benign,0,0.275,0.225,0.4672,2.2195,23.395,0.161,0.162,0.159,146.949,23.601,132.007,56.143,147.785,23.873,125.676,56.221,148.064,23.534,125.77,55.148,-1.0730492496332733,0.1090226324900155,-1.0252626598876022
ISIC_0007084,benign,0,0.2383,0.2498,0.4938,13.6277,8.999,0.063,0.063,0.063,143.503,9.057,149.238,57.247,143.452,9.007,149.019,56.368,143.474,8.976,144.085,55.797,-0.0189385468451839,-1.0935738707576264,-0.5824858405470491
ISIC_0007148,benign,0,0.6783,0.5214,0.3616,12.2187,21.327,0.149,0.151,0.149,143.736,21.392,128.742,62.801,143.678,21.628,127.858,63.277,143.907,21.474,127.833,64.114,-0.4426416368397643,-0.4945598230062305,-0.8598485351096304
ISIC_0007257,benign,0,0.3094,0.3388,0.6648,11.7926,8.528,0.057,0.057,0.056,151.479,8.643,131.45,89.255,151.478,8.578,130.178,86.703,151.49,8.531,131.434,88.972,-1.1864860711009846,-0.8363634080775226,-0.899694322339037
ISIC_0007351,benign,0,0.0378,0.0508,0.9038,37.4205,14.905,0.106,0.106,0.105,141.535,15.02,118.803,61.777,141.499,14.931,117.921,58.761,141.51,14.873,123.691,63.443,-1.0720702833968865,-0.1596541610981927,0.2213927685538191
ISIC_0007416,benign,0,1.7325,1.5894,0.1207,2.2617,11.854,0.087,0.086,0.086,137.877,11.935,100.459,44.701,137.85,11.89,104.48,48.715,137.845,11.811,102.542,45.733,0.2387943377644319,-0.3580723887055398,-0.9775003496228852
ISIC_0007501,benign,0,0.3434,0.2626,0.6304,1.9845,27.667,0.181,0.181,0.183,151.256,27.33,120.947,55.833,151.424,27.388,120.902,55.674,151.423,27.763,120.716,55.499,0.1729019080368246,-0.4044951813143377,-0.8867021027833172
ISIC_0007619,benign,0,0.4335,0.1999,0.7135,12.4726,17.869,0.126,0.122,0.117,149.372,18.751,118.37,61.834,149.609,18.284,117.214,61.314,149.84,17.554,117.187,56.344,0.3480322535768723,-0.5588183806237456,-0.8344419759923906
ISIC_0007622,benign,0,0.6739,0.2826,0.3945,2.188,30.915,0.213,0.211,0.207,147.977,31.468,147.072,49.704,148.138,31.209,149.736,48.462,148.426,30.661,149.817,52.213,-0.5304726899347372,-1.4429285264886471,-1.138991668500417
ISIC_0007678,benign,0,0.1545,0.2989,0.6726,14.6443,7.475,0.054,0.053,0.052,142.644,7.744,127.86,61.407,142.626,7.578,128.136,64.433,142.655,7.378,126.936,57.967,-0.4462328275135528,0.0103215049611395,-0.814679557961131
ISIC_0007740,benign,0,0.3773,0.3277,0.5161,13.7549,18.424,0.123,0.122,0.12,151.891,18.624,130.614,62.387,151.721,18.508,135.708,61.794,151.851,18.29,133.529,62.635,-0.8382616284209584,-0.7276136672767647,-0.9132548085712324
ISIC_0007749,benign,0,0.2566,0.1676,0.7664,13.5339,8.02,0.057,0.057,0.057,139.999,7.929,124.708,56.625,139.906,7.957,122.861,57.814,139.888,7.972,123.29,58.164,-0.213932609718572,0.6429087699367377,-0.7850400535113949
ISIC_0007760,benign,0,0.1547,0.1113,0.6951,24.7225,13.695,0.09,0.092,0.091,150.693,13.556,133.037,67.391,150.671,13.814,131.117,67.003,150.816,13.733,130.666,66.702,-0.438965184635081,-0.4112621992652138,-0.0730643105085492
ISIC_0007808,benign,0,0.1665,0.1786,0.7425,19.0059,17.131,0.118,0.117,0.117,146.842,17.271,128.831,53.496,146.854,17.234,130.189,59.189,146.835,17.124,130.188,59.456,-0.0777097000652811,-0.950425196268748,0.0167180521122852
ISIC_0007884,benign,0,0.2359,0.1241,0.8113,11.4469,24.165,0.167,0.165,0.163,147.803,24.611,114.665,57.708,147.94,24.428,114.539,54.264,148.139,24.097,112.469,56.612,-0.9668932569703904,-0.0168283290171866,-0.5975529356206057
ISIC_0008055,benign,0,0.0973,0.4035,0.7575,10.9552,9.953,0.069,0.068,0.068,146.486,10.13,130.21,65.139,146.433,10.016,133.673,66.215,146.429,9.885,137.189,68.932,-0.4026247397723219,-1.2100527057059796,-1.2159112471537263
ISIC_0008114,benign,0,0.2216,0.2579,0.4797,50.9586,7.461,0.053,0.053,0.052,142.161,7.583,136.609,45.145,142.118,7.578,136.38,41.129,142.071,7.416,136.15,43.535,-0.4811240665782652,0.1106517242143736,-0.5870118050941089
ISIC_0008162,benign,0,0.0693,0.111,0.7311,26.3074,17.756,0.115,0.115,0.115,154.796,17.755,106.292,65.818,154.813,17.733,106.153,64.757,154.905,17.765,106.01,64.337,-0.482179052711113,-0.0244645519848632,-0.697880518054331
ISIC_0008251,benign,0,0.371,0.2726,0.4326,21.01,16.028,0.113,0.113,0.113,141.624,16.045,109.907,52.163,141.601,16.001,110.575,55.055,141.615,16.004,105.777,50.865,0.5173203086828168,0.3930608698892448,-0.7920806126863065
ISIC_0008393,benign,0,0.3328,0.2923,0.5819,24.646,16.816,0.119,0.118,0.118,142.296,16.886,109.007,49.596,142.276,16.858,107.594,50.387,142.278,16.802,109.076,49.864,-0.3762317770121812,-0.7729546233716744,-1.3174442149053405
ISIC_0008423,benign,0,0.3249,0.1742,0.5364,27.1478,12.595,0.088,0.087,0.088,143.043,12.575,128.372,61.138,143.091,12.485,132.4,58.355,143.117,12.549,130.444,59.522,-0.781790419748954,-0.1073627774968257,-0.8127849324654722
ISIC_0008424,benign,0,0.0704,0.1104,0.8389,35.4101,12.691,0.09,0.089,0.09,140.924,12.621,119.492,58.253,141.071,12.62,119.08,55.64,141.206,12.727,120.349,56.76,-0.5580725972615239,-1.4651645106703075,-0.9872043962262976
ISIC_0008431,benign,0,0.0741,0.146,0.72,25.9568,14.359,0.099,0.099,0.098,146.309,14.488,127.177,62.116,146.294,14.442,125.905,64.585,146.296,14.336,127.417,62.65,0.4651034057057552,-0.4063262813487873,0.6995126208739376
ISIC_0008447,benign,0,0.5394,0.3351,0.5747,17.9713,7.099,0.051,0.05,0.049,143.873,7.297,134.48,64.242,143.849,7.238,133.345,67.897,143.802,7.037,131.263,63.422,-0.5941993320498273,-1.3503093292766204,-0.0939185407490903
ISIC_0008510,benign,0,0.1638,0.1475,0.7087,19.7607,29.009,0.177,0.176,0.176,164.479,29.072,117.52,66.252,164.437,29.014,117.714,63.895,164.402,28.978,115.216,70.047,-1.212030980680325,-1.033832433609739,-1.139863018685685
ISIC_0008619,benign,0,0.1829,0.1948,0.7311,13.749,26.518,0.168,0.168,0.167,158.185,26.578,142.57,62.02,158.191,26.523,140.755,59.629,158.253,26.484,140.779,61.714,-0.6642377685207429,-0.0700161183622884,-0.5710015211697819
ISIC_0008621,benign,0,0.1818,0.1731,0.6505,17.4038,39.713,0.237,0.237,0.237,167.854,39.729,147.584,65.363,167.834,39.725,149.723,64.799,167.773,39.693,146.959,61.709,-0.7925560123591836,0.3920952722281022,-0.467870452146819
ISIC_0008630,benign,0,0.1941,0.1854,0.7304,14.3771,27.245,0.182,0.181,0.178,152.46,27.672,116.648,49.382,152.542,27.662,117.787,47.702,152.748,27.15,119.667,48.611,-0.7855800918810162,-0.3434649577321614,-0.5939648559623689
ISIC_0008636,benign,0,0.1184,0.1137,0.7903,12.5192,10.748,0.071,0.069,0.068,155.761,11.001,119.588,65.113,155.696,10.772,122.019,66.868,155.671,10.65,119.812,64.156,-0.9652856136432328,0.6471031362916833,-0.5503323978719202
ISIC_0008724,benign,0,0.0895,0.0869,0.8633,20.0945,11.727,0.082,0.08,0.079,148.196,12.084,124.006,63.777,148.109,11.902,124.493,63.736,147.967,11.761,123.982,59.908,-0.1406193631548448,-0.1023726307782899,-1.058352148505936
ISIC_0008768,benign,0,0.4384,0.383,0.4545,12.0791,13.543,0.099,0.094,0.095,141.546,13.949,128.557,64.214,141.331,13.244,131.373,64.2,141.479,13.435,129.819,66.32,-0.2512704098849087,-0.8088504524574551,0.1102995000813329
ISIC_0008774,benign,0,0.2086,0.1649,0.6291,23.191,29.573,0.189,0.189,0.189,156.551,29.564,110.803,37.859,156.6,29.586,109.456,38.594,156.651,29.584,105.349,37.135,0.4469765807353729,-0.3908094660696128,-0.2804419496627138
ISIC_0008816,benign,0,0.202,0.2634,0.6634,14.0161,25.865,0.181,0.18,0.178,145.204,26.213,117.792,79.505,145.27,26.107,120.231,80.175,145.38,25.816,119.126,79.42,0.2165533489003613,0.6435529024981993,0.1050214255752727
ISIC_0008864,benign,0,0.633,0.34,0.5577,29.2011,15.936,0.113,0.113,0.112,141.846,15.988,115.368,53.237,141.856,16.008,116.035,52.623,141.841,15.94,110.138,54.771,-0.3545430363447464,-0.961754723675052,-0.0977982858290683
ISIC_0008881,benign,0,0.1405,0.1672,0.7132,12.1362,28.562,0.197,0.195,0.192,147.476,29.103,122.903,64.033,147.597,28.725,118.762,62.977,147.796,28.325,121.223,64.872,-0.3221280435855714,-0.5943184516657315,-0.8767656590436236
ISIC_0008934,benign,0,0.2873,0.4028,0.7208,18.8066,25.809,0.173,0.172,0.172,149.902,25.858,128.24,44.116,149.839,25.79,127.746,42.124,149.845,25.811,128.089,41.475,0.2042591724459509,-0.2481148858892838,-0.0140039107265531
ISIC_0008945,benign,0,0.2389,0.3071,0.6738,13.1572,13.059,0.086,0.085,0.084,154.295,13.209,99.133,60.45,154.324,13.154,98.31,66.303,154.279,13.003,100.597,62.387,-0.2647215593721813,-0.7199866581637168,-0.3157044619620198
ISIC_0008952,benign,0,0.1312,0.0953,0.6722,21.7616,8.037,0.059,0.058,0.056,141.046,8.352,127.419,46.233,140.968,8.235,129.502,47.312,140.906,7.918,130.633,44.805,-1.1628852193613872,-1.5464582893942915,-0.7031044897131827
ISIC_0009006,benign,0,0.3705,0.4774,0.6267,23.3741,6.983,0.05,0.049,0.048,143.805,7.13,132.238,61.868,143.743,6.998,130.486,61.624,143.716,6.94,135.775,60.046,0.7240436282397096,0.0420020128405184,-0.3699484501776349
ISIC_0009048,benign,0,0.4389,0.4498,0.7056,17.3346,27.278,0.189,0.187,0.185,146.805,27.779,117.944,69.504,147.009,27.483,118.548,66.164,147.221,27.179,121.79,70.398,0.0034907710170424,-0.7818776155222463,-0.1208684369625587
ISIC_0009100,benign,0,0.1693,0.1452,0.7355,13.0038,13.956,0.098,0.097,0.097,143.523,14.113,137.847,58.374,143.52,13.928,136.025,58.783,143.426,13.871,136.84,59.225,-0.6866025217140785,0.9978764930756644,-0.3106321436944663
ISIC_0009186,benign,0,0.1208,0.1049,0.7063,15.2643,16.09,0.109,0.108,0.108,148.829,16.2,140.604,80.029,148.77,16.099,141.516,80.306,148.733,16.06,138.883,80.255,-0.8785140803717026,-0.5534675118857808,-0.1064696141330037
ISIC_0009187,benign,0,0.1056,0.155,0.6571,15.9805,14.534,0.094,0.094,0.094,153.952,14.541,105.815,62.406,153.93,14.431,104.38,57.923,154.025,14.455,105.098,56.003,0.1407480809038116,-0.5817621619619647,-1.3004600063640646
ISIC_0009230,benign,0,0.1129,0.1188,0.5217,14.7007,13.103,0.092,0.091,0.091,143.81,13.193,122.053,67.824,143.777,13.097,120.577,65.635,143.729,13.082,124.246,65.647,0.644844521768039,-0.5397608559539534,-0.7571262474460028
ISIC_0009236,benign,0,0.6863,0.71,0.3186,10.9,22.902,0.16,0.157,0.154,147.336,23.527,108.008,58.426,147.48,23.087,108.167,58.408,147.66,22.772,108.77,58.641,-0.3081705393570735,-0.4768380793089988,-1.2519023246519538
ISIC_0009289,benign,0,0.1613,0.2014,0.7395,13.4622,13.982,0.099,0.099,0.098,142.101,14.048,121.077,48.929,142.078,14.077,122.07,50.549,142.152,13.98,127.326,52.14,-1.3199645206120687,-0.4380466066200251,0.1487459142384461
ISIC_0009298,benign,0,0.1745,0.3216,0.5816,18.476,20.8,0.136,0.133,0.132,156.475,21.237,122.79,74.214,156.512,20.822,119.027,72.612,156.586,20.736,114.257,69.84,0.7427598901176851,0.4143471389721057,-0.3262615096219772
ISIC_0009441,benign,0,0.2485,0.2906,0.6233,15.4154,22.31,0.148,0.149,0.151,148.419,21.968,110.801,52.07,148.555,22.192,109.512,54.335,148.638,22.404,109.591,57.84,-0.442216353426015,-0.7630905698249126,-0.3203903152869784
ISIC_0009488,benign,0,0.1864,0.1209,0.6909,27.7223,12.656,0.089,0.089,0.089,142.411,12.704,129.82,73.232,142.439,12.704,128.768,71.309,142.43,12.676,127.747,77.757,0.8194854900264492,0.6692142775378676,0.1546334167780641
ISIC_0009510,benign,0,0.0863,0.092,0.7475,15.6179,37.134,0.229,0.228,0.228,163.094,37.29,143.277,71.969,163.022,37.183,144.966,69.027,162.965,37.093,154.595,73.629,-0.9889036193493156,-0.4374205371477509,-0.6843600118915886
ISIC_0009622,benign,0,0.1311,0.3812,0.771,19.3693,4.765,0.033,0.033,0.033,146.399,4.836,115.343,51.775,146.352,4.891,114.986,48.559,146.426,4.831,112.125,47.133,-0.4754459031799445,0.3155627360486946,-0.0530538744477592
ISIC_0009642,benign,0,0.2346,0.1792,0.7237,16.4483,19.656,0.129,0.129,0.129,151.982,19.608,124.541,67.061,151.999,19.626,123.271,66.57,152.086,19.567,125.689,66.387,-0.9525123994269484,-1.0779941204178511,-0.3524413996350483
ISIC_0009666,benign,0,0.0817,0.1515,0.8275,18.0114,21.106,0.138,0.138,0.138,152.893,21.117,128.639,51.372,152.848,21.047,129.195,52.232,152.792,21.091,128.847,53.712,-0.3957544762653551,-0.5867550085175456,-0.1382259354956326
ISIC_0009713,benign,0,0.1332,0.0955,0.7223,22.4217,22.916,0.158,0.157,0.155,147.864,23.347,123.202,65.697,148.035,23.266,124.919,65.551,148.189,22.914,125.001,64.779,-0.1696572370884631,-0.1844674475860211,-0.2909741789164289
ISIC_0009721,benign,0,0.3047,0.3407,0.7097,12.5392,23.345,0.166,0.163,0.161,143.987,23.896,134.661,83.444,144.245,23.549,133.893,78.713,144.434,23.204,134.38,81.486,-0.3735341505019197,0.2011080369669924,-0.483697204860224
ISIC_0009735,benign,0,0.1163,0.0555,0.7349,25.8804,16.063,0.111,0.111,0.11,145.347,16.128,96.684,58.529,145.349,16.082,95.835,58.495,145.333,16.043,95.385,56.703,-0.5533889772615819,-0.2555800266748175,-1.0921620843807436
ISIC_0009738,benign,0,0.2238,0.3397,0.6549,10.5837,9.091,0.066,0.065,0.064,140.76,9.321,156.434,59.381,140.672,9.136,155.154,60.085,140.669,9.018,156.976,59.171,-0.1815028214962822,-0.9317464399013422,-0.0394303713745609
ISIC_0009791,benign,0,0.369,0.5105,0.4889,12.1031,22.968,0.158,0.153,0.154,147.361,23.244,133.034,55.151,147.593,22.581,133.518,55.89,147.63,22.711,130.076,52.657,-0.9217848751844988,-0.4679698229345346,-1.524057833111027
